date,season,tempmax,tempmin,humidity,precip,crop,Pest_Attack
26-03-2023,Summer,30.1,18.2,51.4,0,apple,0
27-03-2023,Summer,27.9,18,58.9,0,pigeonpeas,0
28-03-2023,Summer,30.1,17.6,52.6,0,kidneybeans,0
29-03-2023,Summer,32.5,18.5,53.3,7.716,kidneybeans,0
30-03-2023,Summer,31.9,18,63.6,15.403,grapes,0
31-03-2023,Summer,26.6,17.2,81.2,0.712,papaya,0
13-04-2023,Summer,38,21.3,29.3,0,watermelon,0
14-04-2023,Summer,38.3,22.6,26.3,0,rice,0
15-04-2023,Summer,40.1,22.9,24.7,0,lentil,0
16-04-2023,Summer,40,24.9,26.4,0,cotton,0
17-04-2023,Summer,40,23.9,30,0,coconut,0
18-04-2023,Summer,39,24.5,31.6,0,maize,0
19-04-2023,Summer,37.3,25,35.1,0,kidneybeans,0
20-04-2023,Summer,34.8,25,40,1.023,muskmelon,0
21-04-2023,Summer,35.5,23,35.1,0,lentil,0
22-04-2023,Summer,35.5,22.7,29.1,0,cotton,0
23-04-2023,Summer,31,24,28.2,0,banana,0
24-04-2023,Summer,33.2,22,35,0,muskmelon,0
25-04-2023,Summer,34,21.7,36.3,0,grapes,0
26-04-2023,Summer,35.9,22.6,35.5,0,coffee,0
27-04-2023,Summer,37.8,23,33.6,0,grapes,0
28-04-2023,Summer,34,24,40.3,0,coconut,0
29-04-2023,Summer,32.7,23.8,43.4,0,lentil,0
30-04-2023,Summer,30.2,22.3,55.6,0.255,muskmelon,0
13-05-2023,Summer,40.1,25.1,31.6,0,maize,0
14-05-2023,Summer,40,28.5,30.8,0,grapes,0
15-05-2023,Summer,41,27,27.6,0,kidneybeans,0
16-05-2023,Summer,39,28,30.4,0,kidneybeans,0
17-05-2023,Summer,40.2,27.3,33.3,0,grapes,0
18-05-2023,Summer,36,24,50.9,8.536,coconut,0
19-05-2023,Summer,38,25.1,39.2,0,chickpea,0
20-05-2023,Summer,40,25.1,32.9,0,chickpea,0
21-05-2023,Summer,42.2,26.1,27.5,0,maize,0
22-05-2023,Summer,44,28.9,24.6,0,coffee,0
23-05-2023,Summer,44,31.8,25,0,kidneybeans,0
24-05-2023,Summer,33,26,46.3,0,coconut,0
25-05-2023,Summer,35.3,22,52.1,4.987,chickpea,0
26-05-2023,Summer,33.3,22.8,52.6,0,banana,0
27-05-2023,Summer,33.5,20,65,18.179,watermelon,0
28-05-2023,Summer,34,25,59.1,0,pigeonpeas,0
29-05-2023,Summer,34,22.8,68.5,6.924,rice,0
30-05-2023,Summer,34.7,22,68.7,31.162,kidneybeans,0
31-05-2023,Summer,30.5,22,81.3,3.354,jute,0
13-06-2023,Monsoon,41.2,31.2,39.7,0,papaya,0
14-06-2023,Monsoon,40.1,30,40.4,0,apple,0
15-06-2023,Monsoon,37,29,44.6,0,watermelon,0
16-06-2023,Monsoon,38.1,28,56.2,8.195,orange,0
17-06-2023,Monsoon,37.6,28.8,62,0.299,coconut,0
18-06-2023,Monsoon,35.5,29,66.2,0.597,orange,0
19-06-2023,Monsoon,33.2,26,81,8.701,grapes,0
20-06-2023,Monsoon,36.9,27,67.8,0.598,grapes,0
21-06-2023,Monsoon,36.3,26,71.7,0.075,grapes,0
22-06-2023,Monsoon,36.5,29,68.1,0.851,apple,0
23-06-2023,Monsoon,36.8,27,69.8,6.464,orange,0
24-06-2023,Monsoon,36.4,30,69.2,0,blackgram,0
25-06-2023,Monsoon,30,24.8,93.6,47.208,jute,1
26-06-2023,Monsoon,31.4,26,86.1,1.194,coconut,0
27-06-2023,Monsoon,33.4,26,86.9,4.338,papaya,0
28-06-2023,Monsoon,34.9,27,85,2.091,mothbeans,0
29-06-2023,Monsoon,32.9,24.7,87.6,21,banana,1
30-06-2023,Monsoon,32,25,90.7,23.415,pigeonpeas,0
13-07-2023,Monsoon,32.7,27,88.1,1.701,watermelon,0
14-07-2023,Monsoon,32.6,27,88.9,1.494,mungbean,0
15-07-2023,Monsoon,33.8,26,87,13.747,maize,0
16-07-2023,Monsoon,33.1,26.7,89.1,7.851,maize,0
17-07-2023,Monsoon,33,28,86.2,0,banana,1
18-07-2023,Monsoon,32,28,92.2,0.644,mungbean,0
19-07-2023,Monsoon,35,28,82.6,0,pomegranate,0
20-07-2023,Monsoon,36.8,29,70.8,0,mothbeans,0
21-07-2023,Monsoon,37.1,30,71.7,0,pigeonpeas,0
22-07-2023,Monsoon,35.3,29,77.2,0,chickpea,0
23-07-2023,Monsoon,35.3,29,72.4,0.17,blackgram,0
24-07-2023,Monsoon,37,29,70.6,0,maize,0
25-07-2023,Monsoon,34.9,29,80.9,0,papaya,1
26-07-2023,Monsoon,30.4,25,92.1,31.643,banana,0
27-07-2023,Monsoon,34,27,84.6,0.5,coconut,0
28-07-2023,Monsoon,33,25,87.6,10.585,mungbean,0
29-07-2023,Monsoon,31,25.9,92.3,5.701,orange,0
30-07-2023,Monsoon,33.9,26,82.9,0,blackgram,0
31-07-2023,Monsoon,34.3,28,78.3,0,mothbeans,0
13-08-2023,Monsoon,34.2,28,65.7,0,cotton,0
14-08-2023,Monsoon,34.2,28,70,0,rice,1
15-08-2023,Monsoon,33.2,27,80.5,1.664,kidneybeans,0
16-08-2023,Monsoon,35.1,28.2,72.2,3.585,rice,1
17-08-2023,Monsoon,35.9,29,63.8,0,watermelon,0
18-08-2023,Monsoon,36.2,29,64,0,coffee,0
19-08-2023,Monsoon,34,25,82.1,17.975,jute,1
20-08-2023,Monsoon,35.6,29,75.2,0,mungbean,0
21-08-2023,Monsoon,36.9,29,74,0,chickpea,0
22-08-2023,Monsoon,35.3,28,80.9,0,mungbean,0
23-08-2023,Monsoon,28.9,27,92.4,5.936,mango,0
24-08-2023,Monsoon,32.1,26,75.8,0,blackgram,0
25-08-2023,Monsoon,34.4,26.7,68.1,0,maize,0
26-08-2023,Monsoon,34.5,27,63.6,0,maize,0
27-08-2023,Monsoon,35,27,58.5,0,mungbean,0
28-08-2023,Monsoon,34.9,27,62.5,0,coffee,0
29-08-2023,Monsoon,35,27,61.5,0,muskmelon,0
30-08-2023,Monsoon,35.6,28,62.8,0,grapes,0
31-08-2023,Monsoon,35.7,27.4,61.7,0,mango,0
13-09-2023,Monsoon,34.6,27,76.3,0,orange,0
14-09-2023,Monsoon,36.4,28,73.7,0,watermelon,0
15-09-2023,Monsoon,32.6,24.7,82.1,4.403,banana,1
16-09-2023,Monsoon,33.2,25,91,10.149,papaya,0
17-09-2023,Monsoon,32,25.5,87.8,0.299,muskmelon,0
18-09-2023,Monsoon,32.8,25,77.3,0,jute,1
19-09-2023,Monsoon,34.7,27,71.2,0,cotton,0
20-09-2023,Monsoon,35.6,27,62.2,0,grapes,0
21-09-2023,Monsoon,36.3,28,71,0.851,cotton,0
22-09-2023,Monsoon,35.4,27,71.7,0,pigeonpeas,0
23-09-2023,Monsoon,33,24.6,84.4,14.851,lentil,0
24-09-2023,Monsoon,33.5,25,77.9,0,pigeonpeas,0
25-09-2023,Monsoon,34.5,25,72.3,0,pomegranate,0
26-09-2023,Monsoon,34.7,26,68.9,0,rice,0
27-09-2023,Monsoon,33.8,26,65.1,0,kidneybeans,0
28-09-2023,Monsoon,34,23.6,62.1,0,cotton,0
29-09-2023,Monsoon,33.4,23.6,62.3,0,pomegranate,0
30-09-2023,Monsoon,35.1,24.7,61.9,0,grapes,0
13-10-2023,Post-Monsoon,35.2,22,55.4,0,blackgram,0
14-10-2023,Post-Monsoon,35.7,22.8,55.1,0,mungbean,0
15-10-2023,Post-Monsoon,33.4,23.1,58.1,0,blackgram,0
16-10-2023,Post-Monsoon,28.8,21.3,59.5,1,pomegranate,0
17-10-2023,Post-Monsoon,25.3,18.9,77.2,3.851,banana,0
18-10-2023,Post-Monsoon,31,18.7,60.3,0,watermelon,0
19-10-2023,Post-Monsoon,29.2,17.6,58.8,0,apple,0
20-10-2023,Post-Monsoon,30.8,18.4,59.2,0,banana,0
21-10-2023,Post-Monsoon,30.5,17.8,59.7,0,orange,0
22-10-2023,Post-Monsoon,30.6,18.1,59.8,0,coffee,0
23-10-2023,Post-Monsoon,30.3,18.9,58.3,0,maize,0
24-10-2023,Post-Monsoon,30.6,18.6,56.3,0,mothbeans,0
25-10-2023,Post-Monsoon,30,18,57.9,0,chickpea,0
26-10-2023,Post-Monsoon,31,18.1,54.5,0,apple,0
27-10-2023,Post-Monsoon,30.8,17.1,52.1,0,papaya,0
28-10-2023,Post-Monsoon,31.5,17.2,52.2,0,maize,0
29-10-2023,Post-Monsoon,32.3,18,52.2,0,kidneybeans,0
30-10-2023,Post-Monsoon,32.3,18.7,58.3,0,mungbean,0
31-10-2023,Post-Monsoon,31.6,19.6,67.1,0,mungbean,0
13-11-2023,Post-Monsoon,26.7,14.3,74.3,0,mothbeans,0
14-11-2023,Post-Monsoon,25.4,14.4,66.1,0,maize,0
15-11-2023,Post-Monsoon,26.4,13.2,70.1,0,rice,0
16-11-2023,Post-Monsoon,26.3,13.7,76.1,0,banana,0
17-11-2023,Post-Monsoon,27.4,14,73.1,0,jute,0
18-11-2023,Post-Monsoon,27.2,15,68.8,0,papaya,0
19-11-2023,Post-Monsoon,26,14.4,68,0,jute,0
20-11-2023,Post-Monsoon,25.8,14,70.4,0,pomegranate,0
21-11-2023,Post-Monsoon,25.5,13.6,70.8,0,apple,0
22-11-2023,Post-Monsoon,25,13,67.7,0,rice,0
23-11-2023,Post-Monsoon,26,11.5,65.7,0,chickpea,0
24-11-2023,Post-Monsoon,26.1,12,70,0,blackgram,0
25-11-2023,Post-Monsoon,25,12.6,69.7,0,muskmelon,0
26-11-2023,Post-Monsoon,25.6,13.2,67.1,0,banana,0
27-11-2023,Post-Monsoon,23.2,15.5,75,6.254,blackgram,0
28-11-2023,Post-Monsoon,20,15.6,86.9,0.23,rice,0
29-11-2023,Post-Monsoon,24.7,14.1,81,0,pigeonpeas,0
30-11-2023,Post-Monsoon,24.3,15,82.5,0,papaya,0
13-12-2023,Post-Monsoon,23.7,9.4,69.6,0,chickpea,0
14-12-2023,Post-Monsoon,23,8.5,65.4,0,grapes,0
15-12-2023,Post-Monsoon,23.8,7.9,63.2,0,apple,0
16-12-2023,Post-Monsoon,23.5,7.8,50.6,0,cotton,0
17-12-2023,Post-Monsoon,23.6,8.1,64.3,0,rice,0
18-12-2023,Post-Monsoon,21.5,8.7,71.5,0,blackgram,0
19-12-2023,Post-Monsoon,22.1,8,64.9,0,mungbean,0
20-12-2023,Post-Monsoon,21,8.4,68.6,0,cotton,0
21-12-2023,Post-Monsoon,22,8,75.2,0,banana,0
22-12-2023,Post-Monsoon,21.9,8,76.1,0,kidneybeans,0
23-12-2023,Post-Monsoon,23,11.8,72.6,0,apple,0
24-12-2023,Post-Monsoon,23.7,10,77.6,0,pigeonpeas,0
25-12-2023,Post-Monsoon,22,11,81.7,0,orange,0
26-12-2023,Post-Monsoon,23,8,83.8,0,cotton,0
27-12-2023,Post-Monsoon,19.5,10.3,91.9,0,apple,0
28-12-2023,Post-Monsoon,19.5,9.3,91.1,0,papaya,0
29-12-2023,Post-Monsoon,18.6,12,93.9,0,coffee,1
30-12-2023,Post-Monsoon,19.4,12.8,90,0,mango,0
31-12-2023,Post-Monsoon,16,11.5,87,0,apple,0
13-01-2024,Winter,17,5.6,86.7,0,coconut,0
14-01-2024,Winter,17.3,6.2,85.6,0,watermelon,0
15-01-2024,Winter,17.6,5,80.7,0,apple,0
16-01-2024,Winter,18,5.5,88.4,0,coffee,0
17-01-2024,Winter,18,6,82.6,0,mango,0
18-01-2024,Winter,18,7,86.7,0,mothbeans,0
19-01-2024,Winter,15,7,89.6,0,chickpea,0
20-01-2024,Winter,17,7.5,82.3,0,coffee,0
21-01-2024,Winter,14.1,6,90.1,0,pigeonpeas,0
22-01-2024,Winter,17,7,82.7,0,coffee,0
23-01-2024,Winter,17.6,8,84.9,0,coconut,0
24-01-2024,Winter,16,8.6,85.8,0,mothbeans,0
25-01-2024,Winter,18.4,7,87.1,0,orange,0
26-01-2024,Winter,21,6.5,76.3,0,maize,0
27-01-2024,Winter,23.3,6.5,68.3,0,blackgram,0
28-01-2024,Winter,19,8.3,78,0,rice,0
29-01-2024,Winter,22,9,84.1,0,watermelon,0
30-01-2024,Winter,19.5,10,92.2,0,blackgram,0
31-01-2024,Winter,16,9.2,96.2,9.298,muskmelon,0
13-02-2024,Winter,22,10.5,80.5,0,kidneybeans,0
14-02-2024,Winter,23.1,11,76.4,0,mango,0
15-02-2024,Winter,24.7,10.8,71,0,lentil,0
16-02-2024,Winter,25.7,9.6,63.4,0,jute,0
17-02-2024,Winter,25.5,9.7,62,0,pomegranate,0
18-02-2024,Winter,28.6,10.7,59.7,0,jute,0
19-02-2024,Winter,27.3,15.7,56.8,0,orange,1
20-02-2024,Winter,27,16,72.4,2,lentil,0
21-02-2024,Winter,26,14,66.5,0,pigeonpeas,0
22-02-2024,Winter,25.4,13.8,50.1,0,lentil,0
23-02-2024,Winter,23.5,10,51.3,0,watermelon,0
24-02-2024,Winter,24.1,10.9,50.2,0,pigeonpeas,0
25-02-2024,Winter,25.3,10.9,44.8,0,rice,0
26-02-2024,Winter,24.6,12.6,42.8,0,chickpea,0
27-02-2024,Winter,24,14.2,51.5,0,blackgram,0
28-02-2024,Winter,24.6,12,63.5,0,blackgram,0
29-02-2024,Winter,26,12,59.5,0,pomegranate,0
13-03-2024,Summer,30.2,15.1,54.9,0,rice,0
14-03-2024,Summer,29.3,16.2,53,0,maize,0
15-03-2024,Summer,28,14,45.6,0,blackgram,0
16-03-2024,Summer,29,14.6,45.9,0,apple,0
17-03-2024,Summer,29.7,14.3,49,0,coconut,0
18-03-2024,Summer,29.6,14,50.6,0,cotton,0
19-03-2024,Summer,30.2,14.6,49.2,0,kidneybeans,0
20-03-2024,Summer,33,16.1,49.4,0,watermelon,0
21-03-2024,Summer,28.7,17.9,62.3,0,rice,0
22-03-2024,Summer,33,19,58.9,0,grapes,0
23-03-2024,Summer,33,18.9,51.1,0,orange,0
24-03-2024,Summer,29,19,54.6,0.085,mango,0
25-03-2024,Summer,32.5,17.4,58.7,0,coconut,0
26-03-2024,Summer,34,19,50.7,0,kidneybeans,0
27-03-2024,Summer,36,22,44.3,0,cotton,0
28-03-2024,Summer,36,23,40.9,0,mothbeans,0
29-03-2024,Summer,36,21,51.4,0.4,papaya,0
30-03-2024,Summer,34,24,46.1,0.3,apple,0
31-03-2024,Summer,35,23,44.4,0,mango,0
13-04-2024,Summer,38.4,24.9,40.1,2.045,muskmelon,0
14-04-2024,Summer,31.3,24,57.8,0.896,pigeonpeas,0
15-04-2024,Summer,34,23.1,53.8,0,watermelon,0
16-04-2024,Summer,35,25,38.9,0,pomegranate,0
17-04-2024,Summer,35,22,28.5,0,watermelon,0
18-04-2024,Summer,38,23,25.9,0,blackgram,0
19-04-2024,Summer,38,26.7,32,0,grapes,0
20-04-2024,Summer,36.3,24.9,36.2,0,chickpea,0
21-04-2024,Summer,36,25,33.7,0,kidneybeans,0
22-04-2024,Summer,36.5,25,31.8,0,mungbean,0
23-04-2024,Summer,36.5,22.9,40.5,3.195,mothbeans,0
24-04-2024,Summer,37,20.6,41.4,0,jute,0
25-04-2024,Summer,39,22,31.1,0,grapes,0
26-04-2024,Summer,40,23.4,33.9,3,grapes,0
27-04-2024,Summer,38,24.8,37.7,0,coconut,0
28-04-2024,Summer,37.2,24.8,31.6,0,muskmelon,0
29-04-2024,Summer,37.9,24.1,36,0,chickpea,0
30-04-2024,Summer,36,23,30.2,0,coconut,0
13-05-2024,Summer,40,28,34.5,0,lentil,0
14-05-2024,Summer,40.2,25.2,29.9,0,mungbean,0
15-05-2024,Summer,41,24.9,25,0,pigeonpeas,0
16-05-2024,Summer,42,27,29.6,0,coffee,0
17-05-2024,Summer,44,27.1,26,0,mothbeans,0
18-05-2024,Summer,44,28.2,25.9,0,mungbean,0
19-05-2024,Summer,45,29.3,23.2,0,mungbean,0
20-05-2024,Summer,44,30.1,23.2,0,maize,0
21-05-2024,Summer,42,31,40.2,0,pigeonpeas,0
22-05-2024,Summer,41.7,31.2,44,0,pomegranate,0
23-05-2024,Summer,40,30.9,45,0,coffee,0
24-05-2024,Summer,40.7,31,43.7,0,banana,0
25-05-2024,Summer,43,31,35.8,0,rice,0
26-05-2024,Summer,44.5,28.1,26.9,0,maize,0
27-05-2024,Summer,45,30.3,24.9,0,kidneybeans,0
28-05-2024,Summer,46,28.8,23.7,0,maize,0
29-05-2024,Summer,47.9,30.5,26.6,0,kidneybeans,0
30-05-2024,Summer,46,32.1,22.9,0,kidneybeans,0
31-05-2024,Summer,46,29.9,24.8,0,pigeonpeas,0
13-06-2024,Monsoon,45,31.3,23.3,0,lentil,0
14-06-2024,Monsoon,44,33,28.6,0,orange,0
15-06-2024,Monsoon,45,32,27.8,0,blackgram,0
16-06-2024,Monsoon,45,33,27.6,0,orange,0
17-06-2024,Monsoon,45,34,28.7,0,pigeonpeas,0
18-06-2024,Monsoon,44,34.8,31.1,0,muskmelon,0
19-06-2024,Monsoon,43,32.4,33.1,0,mango,0
20-06-2024,Monsoon,38.7,29.7,45.9,0,blackgram,0
21-06-2024,Monsoon,38,27,60.4,3.552,rice,0
22-06-2024,Monsoon,38.6,29,55.7,0,banana,0
23-06-2024,Monsoon,39.1,30,59.2,1.556,papaya,0
24-06-2024,Monsoon,38.3,30,65.3,0.881,kidneybeans,0
25-06-2024,Monsoon,38.9,29.1,63.3,0,rice,0
26-06-2024,Monsoon,36.2,30,66,0.299,papaya,1
27-06-2024,Monsoon,35.4,27,76.4,9.033,coffee,1
28-06-2024,Monsoon,32.3,25,86.7,203.047,jute,1
29-06-2024,Monsoon,34.7,28.4,84.1,7.656,grapes,0
30-06-2024,Monsoon,36.6,28.6,76.1,0,banana,0
13-07-2024,Monsoon,35,27,77.9,19.909,maize,0
14-07-2024,Monsoon,35.6,28.9,73.1,0.3,muskmelon,0
15-07-2024,Monsoon,34,25,79.3,7.331,grapes,0
16-07-2024,Monsoon,37.4,30,73.5,0,rice,1
17-07-2024,Monsoon,36,30.9,77.1,0,jute,1
18-07-2024,Monsoon,35.6,26,83.6,4.149,chickpea,0
19-07-2024,Monsoon,35,28.2,82.9,0,chickpea,0
20-07-2024,Monsoon,36.9,28,75.1,0.2,papaya,1
21-07-2024,Monsoon,36,29.4,77,5.955,jute,1
22-07-2024,Monsoon,35.3,27.6,84.8,27.714,apple,0
23-07-2024,Monsoon,34.7,28.8,84.5,1.045,mango,0
24-07-2024,Monsoon,33,26,87.5,32.565,chickpea,0
25-07-2024,Monsoon,35.6,27.5,83.8,9.357,chickpea,0
26-07-2024,Monsoon,33,27.1,85.7,32.459,cotton,0
27-07-2024,Monsoon,35,29,85.7,0,papaya,1
28-07-2024,Monsoon,37,28.8,74.6,0.03,cotton,0
29-07-2024,Monsoon,37.5,30,70.6,0,coffee,0
30-07-2024,Monsoon,39,31,68.8,0,coffee,0
31-07-2024,Monsoon,37,25.5,78.7,89.37,pigeonpeas,0
13-08-2024,Monsoon,32,26,91.2,56.818,watermelon,0
14-08-2024,Monsoon,34.8,27.9,83.8,0,apple,0
15-08-2024,Monsoon,33,27,90.2,12.913,grapes,0
16-08-2024,Monsoon,34.3,27,86.1,8.507,cotton,0
17-08-2024,Monsoon,34,28,83.8,1.642,cotton,0
18-08-2024,Monsoon,33.6,28,81.2,0,mango,0
19-08-2024,Monsoon,34.5,28,79.2,0,cotton,0
20-08-2024,Monsoon,32.2,25.4,86.5,1,jute,1
21-08-2024,Monsoon,35.5,27,77.2,0,apple,0
22-08-2024,Monsoon,35.8,28,76.2,3.403,lentil,0
23-08-2024,Monsoon,31,27,87,0,mango,0
24-08-2024,Monsoon,34.6,26.9,82.2,0,pomegranate,0
25-08-2024,Monsoon,33.8,26,79,1.407,watermelon,0
26-08-2024,Monsoon,34.3,28,82,0.185,mungbean,0
27-08-2024,Monsoon,32.4,25,86.1,16.109,kidneybeans,0
28-08-2024,Monsoon,33.2,25,88.5,12.556,pomegranate,0
29-08-2024,Monsoon,29,25,95.6,81.923,grapes,0
30-08-2024,Monsoon,34,25.8,82.8,0.299,coconut,0
31-08-2024,Monsoon,35,27,80.1,0,muskmelon,0
13-09-2024,Monsoon,27,23,98.5,57.1,coconut,0
14-09-2024,Monsoon,31,23,87.5,1,blackgram,0
15-09-2024,Monsoon,32,25,81.8,0.2,kidneybeans,0
16-09-2024,Monsoon,32,26,77.8,0,rice,0
17-09-2024,Monsoon,33,26,78.1,0,apple,0
18-09-2024,Monsoon,29,23,90.1,7.597,muskmelon,0
19-09-2024,Monsoon,30.8,23,88.8,2.597,pigeonpeas,0
20-09-2024,Monsoon,34.4,25.5,76.3,0,blackgram,0
21-09-2024,Monsoon,34.6,26,75.8,0,muskmelon,0
22-09-2024,Monsoon,35,27,74.6,0,kidneybeans,0
23-09-2024,Monsoon,35.9,27,78.6,0,pomegranate,0
24-09-2024,Monsoon,36.3,28,75.7,0,mango,0
25-09-2024,Monsoon,36.4,28,77.6,0,mothbeans,0
26-09-2024,Monsoon,34.1,26,78.9,0.06,pomegranate,0
27-09-2024,Monsoon,33,26,75.6,0,mothbeans,0
28-09-2024,Monsoon,32.6,24,77.7,0,rice,0
29-09-2024,Monsoon,33.1,25,77.5,0,mango,0
30-09-2024,Monsoon,33.7,25,77.6,0,maize,0
13-10-2024,Post-Monsoon,34.3,21.5,53.3,0,apple,0
14-10-2024,Post-Monsoon,33.5,21,52.6,0,papaya,0
15-10-2024,Post-Monsoon,33,19.8,53.9,0,lentil,0
16-10-2024,Post-Monsoon,34.6,20.3,55.3,0,lentil,0
17-10-2024,Post-Monsoon,35,21.7,55.5,0,kidneybeans,0
18-10-2024,Post-Monsoon,35.2,21.1,54.2,0,maize,0
19-10-2024,Post-Monsoon,35.7,21.3,54.4,0,rice,0
20-10-2024,Post-Monsoon,34.8,21.8,64,0,jute,0
21-10-2024,Post-Monsoon,33.5,21.8,69.4,0,coffee,0
22-10-2024,Post-Monsoon,33,21.6,67.8,0,mothbeans,0
23-10-2024,Post-Monsoon,32.3,21.6,67,0,pigeonpeas,0
24-10-2024,Post-Monsoon,33.4,20,60.3,0,watermelon,0
25-10-2024,Post-Monsoon,33,20,61.8,0,lentil,0
26-10-2024,Post-Monsoon,33,19.9,58.2,0,coffee,0
27-10-2024,Post-Monsoon,33,21.3,68.6,0,mango,0
28-10-2024,Post-Monsoon,33.3,21.6,65.2,0,muskmelon,0
29-10-2024,Post-Monsoon,34.6,21.8,67.2,0,maize,0
30-10-2024,Post-Monsoon,35,22,61.3,0,grapes,0
31-10-2024,Post-Monsoon,33,22.1,63.8,0,banana,0
13-11-2024,Post-Monsoon,26.6,18,84.3,0,papaya,0
14-11-2024,Post-Monsoon,28.2,17.3,74.4,0,coffee,0
15-11-2024,Post-Monsoon,30,16.8,66.6,0,coffee,0
16-11-2024,Post-Monsoon,28.8,16.7,67.7,0,mothbeans,0
17-11-2024,Post-Monsoon,26.4,16,76.5,0,jute,0
18-11-2024,Post-Monsoon,23,16,85.6,0,rice,0
19-11-2024,Post-Monsoon,24,14,70.9,0,banana,0
20-11-2024,Post-Monsoon,25,13,64.2,0,rice,0
21-11-2024,Post-Monsoon,26,12,59.5,0,coffee,0
22-11-2024,Post-Monsoon,26.1,12.6,66.5,0,muskmelon,0
23-11-2024,Post-Monsoon,28,12.7,64.3,0,chickpea,0
24-11-2024,Post-Monsoon,28,13.6,59.6,0,mungbean,0
25-11-2024,Post-Monsoon,25.4,15,69.6,0,blackgram,0
26-11-2024,Post-Monsoon,25.8,13.6,65.9,0,mungbean,0
27-11-2024,Post-Monsoon,26.2,12.5,61,0,orange,0
28-11-2024,Post-Monsoon,25.8,11.5,63.1,0,banana,0
29-11-2024,Post-Monsoon,25,10.6,60,0,maize,0
30-11-2024,Post-Monsoon,25,11,63.3,0,apple,0
